Slice,Count,Total Area,Average Size,%Area,Perim.
23h_C3_100423_Simple Segmentation,1622,9657,5.954,2.308,8.276
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,3831,22304,5.822,3.439,8.281
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,1668,10282,6.164,2.564,8.757
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,51,245,4.804,0.606,7.466
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,4,29,7.250,0.122,11.132
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,1,7,7.000,0.083,8.485
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,232,1344,5.793,1.630,8.475
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,4077,22067,5.413,3.009,7.925
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,102,686,6.725,0.436,9.093
23h_C3_100423_Simple Segmentation,1190,7646,6.425,2.975,8.775
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,1,9,9.000,0.030,13.899
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,4,27,6.750,0.034,8.778
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,13212,68568,5.190,4.525,7.723
23h_C3_100423_Simple Segmentation,204,1333,6.534,1.781,8.587
23h_C3_100423_Simple Segmentation,4951,29371,5.932,3.456,8.366
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,6,47,7.833,0.464,9.973
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,2,17,8.500,0.087,11.485
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,829,5002,6.034,2.680,8.441
23h_C3_100423_Simple Segmentation,2,19,9.500,0.174,10.485
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,2,19,9.500,0.116,10.778
23h_C3_100423_Simple Segmentation,624,3759,6.024,1.612,8.524
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,1,7,7.000,0.093,9.071
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,2,21,10.500,0.136,13.314
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,5,45,9.000,0.140,11.451
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,1,12,12.000,0.210,11.314
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,536,3376,6.299,1.992,8.598
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,12,107,8.917,0.103,10.465
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,181,1169,6.459,1.473,8.747
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,14,94,6.714,0.508,9.096
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,4,29,7.250,0.047,9.071
23h_C3_100423_Simple Segmentation,1,5,5.000,0.071,7.657
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,2449,14996,6.123,1.930,8.454
23h_C3_100423_Simple Segmentation,163,975,5.982,1.343,8.316
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,1,10,10.000,0.075,10.485
23h_C3_100423_Simple Segmentation,3,22,7.333,0.310,9.071
23h_C3_100423_Simple Segmentation,3,30,10.000,0.058,10.485
23h_C3_100423_Simple Segmentation,78,440,5.641,0.782,8.354
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,3,17,5.667,0.063,8.324
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,1,10,10.000,0.050,13.314
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,96,603,6.281,0.900,8.898
23h_C3_100423_Simple Segmentation,9,64,7.111,0.112,9.098
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,984,6317,6.420,1.633,8.765
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,8,55,6.875,1.442,9.425
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,31,182,5.871,1.030,8.368
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,34,164,4.824,0.553,7.245
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,1,9,9.000,0.065,9.657
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,14,100,7.143,0.428,9.172
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,11496,59041,5.136,4.004,7.650
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,1,7,7.000,0.055,9.071
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,2271,12075,5.317,2.623,7.790
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,463,2580,5.572,1.605,7.965
23h_C3_100423_Simple Segmentation,60,383,6.383,1.486,8.628
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,2,19,9.500,0.138,10.485
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,4058,22765,5.610,4.091,8.110
23h_C3_100423_Simple Segmentation,19,98,5.158,0.567,7.467
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,32,181,5.656,0.896,7.945
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,622,3640,5.852,2.057,8.221
23h_C3_100423_Simple Segmentation,1,11,11.000,0.029,11.899
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,5868,32205,5.488,3.591,7.955
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,17,151,8.882,0.214,10.913
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,1,9,9.000,0.010,10.485
23h_C3_100423_Simple Segmentation,1,9,9.000,0.017,9.657
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,16,93,5.812,0.793,8.806
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,5,46,9.200,0.611,10.720
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,10624,55228,5.198,4.127,7.653
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,2669,15680,5.875,3.010,8.288
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,330,1704,5.164,0.920,7.832
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,4,32,8.000,0.171,10.399
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,139,828,5.957,1.130,8.465
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,192,864,4.500,0.876,6.874
23h_C3_100423_Simple Segmentation,6114,35671,5.834,4.524,8.219
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,14,116,8.286,0.185,9.719
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
23h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
