Slice,Count,Total Area,Average Size,%Area,Perim.
08h_C3_100423_Simple Segmentation,278,3492,12.561,0.835,13.870
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,26,242,9.308,1.257,10.943
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,573,6735,11.754,1.038,13.340
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,173,1931,11.162,0.482,13.234
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,22,205,9.318,0.507,10.913
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,28,388,13.857,0.471,14.737
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,936,10866,11.609,1.482,13.269
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,23,296,12.870,0.188,14.099
08h_C3_100423_Simple Segmentation,105,1118,10.648,0.435,12.508
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,2606,28636,10.988,1.890,12.975
08h_C3_100423_Simple Segmentation,10,145,14.500,0.194,18.304
08h_C3_100423_Simple Segmentation,582,6811,11.703,0.801,13.369
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
08h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
