Slice,Count,Total Area,Average Size,%Area,Perim.
24h_C3_100423_Simple Segmentation,1613,12775,7.920,3.054,10.105
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,3594,27438,7.634,4.230,9.912
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,1391,11399,8.195,2.842,10.633
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
24h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
