Slice,Count,Total Area,Average Size,%Area,Perim.
21h_C3_100423_Simple Segmentation,1524,13192,8.656,3.153,10.705
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,91,622,6.835,3.231,9.740
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,3796,32401,8.536,4.995,10.815
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,1,6,6.000,0.063,11.657
21h_C3_100423_Simple Segmentation,1550,13281,8.568,3.312,10.848
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,4,36,9.000,0.083,11.485
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,1,1,1.000,0.005,2.828
21h_C3_100423_Simple Segmentation,4,35,8.750,0.617,9.839
21h_C3_100423_Simple Segmentation,1,11,11.000,0.019,11.071
21h_C3_100423_Simple Segmentation,46,346,7.522,0.855,9.990
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,4,39,9.750,0.164,12.778
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,1,11,11.000,0.131,15.314
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
21h_C3_100423_Simple Segmentation,197,1835,9.315,2.225,11.343
21h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
