Slice,Count,Total Area,Average Size,%Area,Perim.
22h_C3_100423_Simple Segmentation,1525,13185,8.646,3.152,10.695
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,92,626,6.804,3.252,9.711
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,3798,32410,8.533,4.997,10.812
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,1,6,6.000,0.063,11.657
22h_C3_100423_Simple Segmentation,1550,13291,8.575,3.314,10.854
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,4,36,9.000,0.083,11.485
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,1,1,1.000,0.005,2.828
22h_C3_100423_Simple Segmentation,4,35,8.750,0.617,9.839
22h_C3_100423_Simple Segmentation,1,11,11.000,0.019,11.071
22h_C3_100423_Simple Segmentation,47,354,7.532,0.875,10.104
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,4,39,9.750,0.164,12.778
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,1,11,11.000,0.131,15.314
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,197,1836,9.320,2.227,11.353
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,4504,36631,8.133,4.995,10.499
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,91,850,9.341,0.540,11.614
22h_C3_100423_Simple Segmentation,1125,9765,8.680,3.799,10.694
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,1,3,3.000,0.004,5.657
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,12144,94353,7.770,6.226,10.261
22h_C3_100423_Simple Segmentation,225,1971,8.760,2.633,10.571
22h_C3_100423_Simple Segmentation,5164,44121,8.544,5.192,10.770
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,5,30,6.000,0.296,8.623
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,2,3,1.500,0.038,3.536
22h_C3_100423_Simple Segmentation,781,6376,8.164,3.416,10.264
22h_C3_100423_Simple Segmentation,2,21,10.500,0.192,11.071
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,1,9,9.000,0.088,10.485
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,559,4958,8.869,2.127,11.010
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,1,14,14.000,0.226,14.728
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,1,1,1.000,0.006,2.828
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,8,68,8.500,0.211,10.028
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,2,9,4.500,0.091,7.364
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,2,7,3.500,0.067,6.243
22h_C3_100423_Simple Segmentation,503,4165,8.280,2.458,10.292
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,11,138,12.545,0.133,13.248
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,156,1366,8.756,1.721,10.592
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,13,111,8.538,0.600,10.039
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,2,9,4.500,0.014,7.657
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,2296,19841,8.642,2.553,10.795
22h_C3_100423_Simple Segmentation,171,1410,8.246,1.942,10.340
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,1,15,15.000,0.113,14.485
22h_C3_100423_Simple Segmentation,3,34,11.333,0.480,12.566
22h_C3_100423_Simple Segmentation,2,8,4.000,0.015,6.243
22h_C3_100423_Simple Segmentation,74,646,8.730,1.148,10.754
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,2,16,8.000,0.060,9.778
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,5,30,6.000,0.151,8.505
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,88,819,9.307,1.223,11.607
22h_C3_100423_Simple Segmentation,13,58,4.462,0.101,6.561
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,930,8200,8.817,2.120,10.900
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,5,43,8.600,1.127,11.285
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,23,227,9.870,1.285,11.524
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,2,6,3.000,0.017,6.950
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,27,229,8.481,0.772,11.197
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,1,17,17.000,0.124,17.556
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,15,138,9.200,0.590,10.980
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,11144,86227,7.738,5.848,10.164
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,1,14,14.000,0.080,13.314
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,2,2,1.000,0.030,2.828
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,2240,17771,7.933,3.860,10.302
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,657,5596,8.518,3.481,10.634
22h_C3_100423_Simple Segmentation,65,508,7.815,1.971,9.912
22h_C3_100423_Simple Segmentation,1,11,11.000,0.076,11.071
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,2,17,8.500,0.124,9.778
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
22h_C3_100423_Simple Segmentation,0,0,NaN,0.000,NaN
