 ,Area
1971,585.229
1972,2820.51
1973,672.458
1974,18397.24
1975,1521.769
1976,3534.35
1977,3133.162
1978,4068.94
1979,1779.317
1980,418.394
1981,853.449
1982,681.932
1983,1059.053
1984,8779.083
1985,504.316
1986,1589.069
1987,13330.667
1988,13671.524
1989,611.038
1990,500.287
1991,1599.85
1992,1349.598
1993,467.726
1994,871.636
1995,741.609
1996,769.487
1997,1244.074
1998,2608.373
1999,1569.14
2000,1219.789
2001,1003.84
2002,831.669
2003,1765.378
2004,1161.092
2005,11248.063
2006,521.304
2007,404.128
2008,5783.788
2009,558.657
2010,737.362
2011,1030.085
2012,1268.685
2013,643.163
2014,667.23
2015,14359.554
2016,5997.994
2017,3023.5
2018,2549.458
2019,321550.779
2020,731.808
2021,2264.902
2022,1666.497
2023,2298.661
2024,529.799
2025,489.723
2026,1086.06
2027,476.22
2028,1178.734
2029,631.947
2030,2087.177
2031,967.359
2032,117489.708
2033,17224.713
2034,5163.82
2035,13361.268
2036,714.82
2037,1493.89
2038,651.331
2039,507.256
2040,5815.478
2041,588.605
2042,769.923
2043,2348.537
2044,1091.614
2045,2717.382
2046,676.16
2047,1123.848
2048,2110.918
2049,608.533
2050,1866.655
2051,1076.041
2052,109317.851
2053,3804.857
2054,438.649
2055,666.795
2056,9630.354
2057,1766.14
2058,5002.648
2059,920.423
2060,2881.276
2061,1106.315
2062,1314.096
2063,47685.351
2064,860.419
2065,652.093
2066,868.042
2067,579.784
2068,1946.043
2069,4441.595
2070,437.016
2071,1430.293
2072,789.634
2073,1329.125
2074,2505.898
2075,5690.025
2076,3631.706
2077,1421.145
2078,16820.15
2079,758.706
2080,332737.314
2081,1617.927
2082,11656.112
2083,1181.347
2084,1304.078
2085,519.889
2086,431.789
2087,869.022
2088,1782.911
2089,3119.114
2090,2054.507
2091,2150.884
2092,12000.671
2093,1344.588
2094,10349.094
2095,403.039
2096,1661.596
2097,1100.326
2098,1329.56
2099,1480.06
2100,8253.858
2101,524.571
2102,979.882
2103,1532.659
2104,814.572
2105,1599.741
2106,564.864
2107,549.074
2108,1435.084
2109,1960.527
2110,1828.104
2111,877.952
2112,3325.697
2113,2838.043
2114,7635.415
2115,529.69
2116,1717.571
2117,988.376
2118,499.524
2119,835.699
2120,2165.912
2121,402.386
2122,2737.964
2123,891.564
2124,1011.245
2125,1318.888
2126,2100.681
2127,3483.711
2128,1721.491
2129,938.282
2130,1966.625
2131,930.333
2132,832.867
2133,412.187
2134,8045.314
2135,18404.536
2136,1390.217
2137,400.97
2138,17900.002
2139,1770.278
2140,2962.189
2141,2462.774
2142,525.769
2143,139617.099
2144,439.412
2145,677.249
2146,778.091
2147,4192.106
2148,5177.868
2149,815.334
2150,4747.496
2151,163466.635
2152,1639.598
2153,681.061
2154,1356.785
2155,3566.148
2156,848.984
2157,1097.385
2158,821.977
2159,421.443
2160,434.402
2161,1736.737
2162,4449.218
2163,1512.621
2164,580.873
2165,1927.857
2166,846.153
2167,582.724
2168,2062.566
2169,454.004
2170,1269.556
2171,2079.772
2172,505.841
2173,2301.602
2174,453.133
2175,1933.302
2176,523.7
2177,1571.754
2178,438.323
2179,2062.13
2180,576.626
2181,1125.59
2182,996.435
2183,1615.532
2184,926.521
2185,769.814
2186,1055.35
2187,854.974
2188,539.164
2189,4218.242
2190,2665.763
2191,1559.993
2192,1201.712
2193,1800.117
2194,1526.342
2195,1173.942
2196,575.754
2197,741.391
2198,715.037
2199,2124.53
2200,418.176
2201,15655.464
2202,2021.62
2203,854.647
2204,11519.007
2205,4459.019
2206,1430.837
2207,496.802
2208,14875.631
2209,877.407
2210,581.09
2211,6174.848
2212,539.382
2213,928.373
2214,946.668
2215,1759.606
2216,617.899
2217,1230.243
2218,675.942
2219,1310.938
2220,654.816
2221,1007.87
2222,556.697
2223,2210.888
2224,940.352
2225,2429.559
2226,3191.968
2227,1047.291
2228,843.866
2229,1381.179
2230,1107.295
2231,6000.39
2232,443.332
2233,1185.921
2234,528.927
2235,1723.56
2236,4587.304
2237,503.663
2238,1641.45
2239,911.384
2240,713.84
2241,1185.812
2242,16531.565
2243,689.99
2244,762.3
2245,4985.66
2246,434.293
2247,1417.334
2248,8331.939
2249,840.926
2250,4651.555
2251,3072.614
2252,3530.102
2253,2811.254
2254,4974.879
2255,1891.049
2256,417.305
2257,1032.045
2258,1242.005
2259,402.494
2260,963.003
2261,435.818
2262,1952.686
2263,1356.35
2264,2552.289
2265,451.391
2266,3224.856
2267,422.75
2268,182901.147
2269,2114.402
2270,495.713
2271,3950.348
2272,5739.466
2273,2162.972
2274,1874.169
2275,497.129
2276,2002.235
2277,2951.952
2278,998.504
2279,1292.316
2280,1067.873
2281,1479.733
2282,1151.835
2283,21340.916
2284,1733.035
2285,1561.408
2286,2600.314
2287,5796.638
2288,7340.078
2289,973.457
2290,197893.302
2291,2008.443
2292,677.903
2293,2604.779
2294,454.222
2295,629.769
2296,5295.807
2297,7933.365
2298,1375.189
2299,7661.877
2300,6329.268
2301,1706.899
2302,589.476
2303,3363.594
2304,2731.648
2305,3166.485
2306,3658.06
2307,1871.882
2308,431.135
2309,3290.522
2310,2928.43
2311,417.849
2312,1016.799
2313,684.981
2314,713.295
2315,22255.131
2316,1069.616
2317,2296.701
2318,4277.701
2319,853.014
2320,1027.472
2321,4353.931
2322,413.384
2323,2543.251
2324,107692.519
2325,468.27
2326,116923.645
2327,407.831
2328,416.978
2329,34561.594
2330,3605.679
2331,1019.086
2332,454.113
2333,9230.8
2334,656.994
2335,700.336
2336,421.661
2337,2052.765
2338,539.926
2339,6706.498
2340,745.856
2341,2886.068
2342,864.993
2343,699.9
2344,2791.434
2345,1679.129
2346,2255.428
2347,2991.483
2348,1674.664
2349,2513.739
2350,3220.391
2351,702.514
2352,908.117
2353,1932.866
2354,810.325
2355,42430.163
2356,875.012
2357,1751.221
2358,7816.515
2359,908.226
2360,2974.059
2361,3565.059
2362,462.934
2363,6666.096
2364,423.185
2365,4780.166
2366,2578.861
2367,6130.199
2368,1339.47
2369,9863.073
2370,1362.992
2371,616.156
2372,427.541
2373,146449.812
2374,2898.374
2375,1034.768
2376,878.714
2377,2337.43
2378,5098.916
2379,1902.374
2380,18124.663
2381,1349.271
2382,1732.599
2383,3348.457
2384,1763.418
2385,818.71
2386,1051.974
2387,1709.077
2388,4604.619
2389,1701.671
2390,458.905
2391,2375.98
2392,1183.743
2393,1461.874
2394,34844.298
2395,11149.836
2396,3311.213
2397,1841.717
2398,591.763
2399,558.439
2400,3964.505
2401,5196.164
2402,2441.647
2403,860.528
2404,891.238
2405,1792.821
2406,1864.041
2407,1385.535
2408,916.72
2409,570.636
2410,499.524
2411,626.066
2412,965.834
2413,1189.624
2414,3292.374
2415,103597.879
2416,448.341
2417,4411.539
2418,957.993
2419,826.551
2420,5115.251
2421,2609.789
2422,1511.532
2423,701.969
2424,16651.246
2425,3792.116
2426,125061.743
2427,595.465
2428,596.663
2429,744.549
2430,1068.854
2431,420.354
2432,1871.229
2433,2105.582
2434,427.324
2435,410.117
2436,2134.004
2437,444.203
2438,2199.671
2439,1594.405
2440,2069.427
2441,2195.315
2442,60722.206
2443,3608.402
2444,2741.993
2445,1446.083
2446,407.722
2447,446.163
2448,2833.796
2449,1313.987
2450,1006.454
2451,22780.356
2452,423.185
2453,1786.069
2454,638.154
2455,2350.389
2456,653.618
2457,2489.563
2458,454.766
2459,597.317
2460,1330.54
2461,1535.381
2462,1488.01
2463,1650.597
2464,14693.877
2465,1387.059
2466,1198.009
2467,663.637
2468,1071.685
2469,1170.566
2470,1363.864
2471,529.036
2472,1861.319
2473,7602.745
2474,1770.823
2475,658.083
2476,618.443
2477,3351.942
2478,418.285
2479,1308.978
2480,765.349
2481,1114.809
2482,2300.295
2483,972.041
2484,740.52
2485,1642.974
2486,2606.957
2487,137189.282
2488,5615.864
2489,800.415
2490,1247.558
2491,4930.992
2492,1886.366
2493,806.078
2494,1474.288
2495,2316.085
2496,1212.493
2497,3774.583
2498,1076.15
2499,776.675
2500,977.16
2501,686.723
2502,571.834
2503,33107.561
2504,416.325
2505,1286.218
2506,173941.4
2507,2179.525
2508,2806.571
2509,986.09
2510,2020.422
2511,3284.969
2512,2350.28
2513,966.379
2514,505.949
2515,8201.041
2516,650.242
2517,967.577
2518,2635.816
2519,5714.528
2520,663.746
2521,798.019
2522,707.414
2523,925.868
2524,656.885
2525,497.564
2526,4856.613
2527,659.172
2528,2854.16
2529,760.993
2530,1609.542
2531,1314.532
2532,1734.124
2533,811.632
2534,1614.66
2535,2969.921
2536,27810.338
2537,726.472
2538,2990.394
2539,681.17
2540,1060.468
2541,987.505
2542,825.571
2543,1188.208
2544,1134.411
2545,1877.218
2546,1315.403
2547,3149.606
2548,3806.164
2549,661.241
2550,654.271
2551,1066.784
2552,3325.153
2553,705.236
2554,2245.082
2555,1875.476
2556,6236.485
2557,620.077
2558,621.71
2559,421.334
2560,662.33
2561,827.204
2562,523.156
2563,799.217
2564,625.957
2565,571.181
2566,979.447
2567,461.736
2568,589.04
2569,787.783
2570,1512.839
2571,963.547
2572,839.619
2573,1446.845
2574,704.692
2575,929.57
2576,576.517
2577,529.254
2578,1011.681
2579,1899.216
2580,614.741
2581,1487.574
2582,1928.837
2583,1219.789
2584,2447.092
2585,1717.244
2586,437.669
2587,5797.074
2588,2833.796
2589,705.019
2590,1324.769
2591,642.401
2592,455.529
2593,1205.523
