 ,Area
1077,513.464
1078,3515.401
1079,441.372
1080,1464.596
1081,1850.429
1082,3386.246
1083,935.124
1084,536.006
1085,1436.173
1086,709.701
1087,422.096
1088,520.651
1089,472.19
1090,809.236
1091,494.733
1092,1012.77
1093,500.722
1094,1066.349
1095,739.213
1096,1796.414
1097,628.571
1098,1564.022
1099,1081.05
1100,1190.93
1101,5055.792
1102,419.81
1103,1022.244
1104,26039.08
1105,721.354
1106,859.657
1107,608.424
1108,2018.788
1109,4002.728
1110,17628.732
1111,714.929
1112,1040.648
1113,657.103
1114,6809.082
1115,1256.27
1116,2361.061
1117,1385.099
1118,752.281
1119,940.569
1120,7702.17
1121,3482.295
1122,409.355
1123,617.354
1124,24945.07
1125,761.864
1126,1378.674
1127,3480.117
1128,1460.022
1129,1594.187
1130,6952.83
1131,1302.88
1132,672.784
1133,1308.542
1134,1296.999
1135,1199.425
1136,23662.446
1137,626.393
1138,894.831
1139,710.681
1140,1041.084
1141,1389.237
1142,407.939
1143,498.326
1144,1150.42
1145,2887.266
1146,15858.018
1147,416.543
1148,541.778
1149,504.752
1150,1528.956
1151,804.227
1152,615.503
1153,1178.08
1154,478.398
1155,1348.182
1156,521.304
1157,1744.36
1158,2351.696
1159,431.897
1160,1882.228
1161,997.197
1162,9600.842
1163,413.384
1164,1602.355
1165,2568.08
1166,2758.546
1167,2665.001
1168,19891.021
1169,600.039
1170,635.867
1171,936.758
1172,1111.325
1173,438.431
1174,1565.22
1175,471.101
1176,1258.666
1177,1061.775
1178,4449.436
1179,465.33
1180,1664.428
1181,623.453
1182,766.983
1183,752.717
1184,1069.18
1185,80738.571
1186,6411.161
1187,1925.243
1188,2796.334
1189,554.301
1190,1027.689
1191,743.243
1192,751.192
1193,1058.944
1194,613.978
1195,653.836
1196,52299.335
1197,4882.749
1198,608.533
1199,494.188
1200,486.456
1201,1266.18
1202,525.551
1203,747.599
1204,8312.991
1205,1037.055
1206,675.289
1207,2070.407
1208,414.365
1209,1497.811
1210,480.14
1211,4118.162
1212,2418.016
1213,434.075
1214,1208.79
1215,422.205
1216,8014.387
1217,458.469
1218,3268.198
1219,432.115
1220,1066.131
1221,529.69
1222,1120.145
1223,706.652
1224,437.125
1225,2258.042
1226,458.142
1227,921.947
1228,771.883
1229,498.653
1230,39213.911
1231,2634.073
1232,848.549
1233,60053.886
1234,453.133
1235,3877.385
1236,1044.242
1237,458.687
1238,1073.754
1239,6470.62
1240,424.274
1241,1057.746
1242,1043.044
1243,428.739
1244,943.619
1245,1074.625
1246,966.488
1247,847.242
1248,2751.903
1249,1627.402
1250,572.596
1251,564.647
1252,494.188
1253,1209.008
1254,495.604
1255,4541.783
1256,1296.89
1257,1517.195
1258,11685.624
1259,31240.253
1260,38243.829
1261,4450.852
1262,4818.389
1263,982.714
1264,1687.188
1265,1789.445
1266,700.009
1267,2167.981
1268,3917.895
1269,492.881
1270,116751.366
1271,876.101
1272,998.286
1273,550.381
1274,537.639
1275,667.557
1276,1560.537
1277,756.528
1278,1912.066
1279,443.114
1280,448.015
1281,555.935
1282,1049.687
1283,984.456
1284,1296.346
1285,932.946
1286,1443.687
1287,27730.95
1288,566.389
1289,30345.312
1290,668.319
1291,73055.893
1292,749.014
1293,2210.561
1294,1475.268
1295,1418.64
1296,1672.813
1297,50710.92
1298,3528.469
1299,688.139
1300,1686.861
1301,459.34
1302,595.247
1303,16631.426
1304,544.5
1305,517.928
1306,651.222
1307,669.517
1308,780.16
1309,2748.309
1310,1739.46
1311,732.244
1312,1049.143
1313,519.671
1314,1703.523
1315,493.426
1316,4829.715
1317,639.134
1318,907.682
1319,711.335
1320,3187.721
1321,1229.372
1322,442.57
1323,1114.156
1324,622.908
1325,600.801
1326,53126.648
1327,474.042
1328,702.405
1329,2004.74
1330,50475.478
1331,2645.399
1332,668.319
1333,1106.533
1334,1046.093
1335,1080.724
1336,1196.702
1337,642.619
1338,1081.377
1339,785.931
1340,1204.325
1341,5086.175
1342,3617.767
1343,1738.371
1344,2684.167
1345,916.829
1346,11187.297
1347,451.064
1348,756.419
1349,20855.766
1350,412.731
1351,3931.072
1352,1175.902
1353,992.297
1354,968.557
1355,2083.584
1356,963.547
1357,2497.404
1358,856.39
1359,44488.918
1360,521.849
1361,1019.522
1362,1351.885
1363,740.52
1364,1507.829
1365,1119.492
1366,2737.855
1367,2587.028
1368,581.635
1369,469.359
1370,1326.62
1371,840.708
1372,729.739
1373,572.814
1374,654.598
1375,9049.808
1376,456.073
1377,1711.799
1378,822.848
1379,459.885
1380,507.474
1381,441.916
1382,877.516
1383,1524.056
1384,585.011
1385,444.421
1386,3528.905
1387,2367.704
1388,862.597
1389,984.783
1390,945.797
1391,535.788
1392,1300.919
1393,19933.165
1394,544.718
1395,819.69
1396,643.817
1397,531.868
1398,756.637
1399,16698.291
1400,492.664
1401,650.46
1402,732.788
1403,1066.458
1404,42045.637
1405,1128.857
1406,866.517
1407,2123.877
1408,533.828
1409,675.725
1410,661.894
1411,571.943
1412,431.462
1413,2972.426
1414,519.017
1415,1067.873
1416,1787.92
1417,2933.875
1418,1613.789
1419,3027.638
1420,657.538
1421,1181.456
1422,915.958
1423,3608.184
1424,815.879
1425,1598.325
1426,828.511
1427,1649.835
1428,852.687
1429,704.583
1430,44231.587
1431,556.37
1432,1393.702
1433,792.356
1434,401.841
1435,1086.604
1436,12761.338
1437,517.057
1438,593.178
1439,533.501
1440,33783.394
1441,468.27
1442,3188.701
1443,702.296
1444,6749.84
1445,10581.269
1446,516.077
1447,509.979
1448,420.136
1449,1069.071
1450,827.749
1451,646.539
1452,453.024
1453,522.067
1454,751.737
1455,477.418
1456,2242.796
1457,824.918
1458,1382.159
1459,435.491
1460,618.334
1461,5032.051
1462,1185.812
1463,2272.307
1464,1999.622
1465,24568.058
1466,778.635
1467,1361.686
1468,20021.048
1469,1313.443
1470,512.048
1471,1932.431
1472,436.253
1473,5739.466
1474,509.87
1475,595.247
1476,3256.11
1477,949.717
1478,69785.626
1479,483.189
1480,3380.801
1481,916.829
1482,1863.715
1483,505.296
1484,516.948
1485,422.423
1486,2659.991
1487,3011.63
1488,587.733
1489,660.043
1490,1059.815
1491,839.946
1492,477.853
1493,417.74
1494,644.252
1495,518.255
1496,12360.041
1497,42636.529
1498,25468.226
1499,437.778
1500,771.557
1501,500.287
1502,1669.873
1503,632.818
1504,23742.487
1505,522.176
1506,702.078
1507,1074.952
1508,987.396
1509,439.629
1510,695.218
1511,470.993
1512,2066.922
1513,1179.278
1514,919.116
1515,2458.526
1516,2014.214
1517,2921.896
1518,477.309
1519,8541.898
1520,59969.271
1521,751.519
1522,1743.271
1523,33740.923
1524,1080.615
1525,1627.946
1526,574.448
1527,1873.407
1528,1531.243
1529,699.791
1530,1069.507
1531,639.134
1532,493.535
1533,27499.646
1534,1411.126
1535,914.76
1536,851.707
1537,554.083
1538,1434.104
1539,1039.342
1540,643.055
1541,956.578
1542,864.122
1543,1331.52
1544,430.264
1545,1362.884
1546,847.024
1547,1524.056
1548,609.84
1549,745.965
1550,5836.713
1551,966.052
1552,1177.645
1553,1032.372
1554,4364.712
1555,475.022
1556,417.414
1557,640.768
1558,13284.276
1559,763.934
1560,3275.494
1561,964.636
1562,798.673
1563,7840.038
1564,406.85
1565,514.444
1566,9864.053
1567,646.757
1568,25509.826
1569,413.384
1570,750.974
1571,23495.611
1572,481.338
1573,645.559
1574,1216.958
1575,3412.164
1576,7397.904
1577,6030.12
1578,9848.154
1579,977.16
1580,791.159
1581,1388.257
1582,1606.057
1583,1121.343
1584,4844.417
1585,42859.338
1586,18712.07
1587,757.073
1588,721.463
1589,2777.821
1590,15242.951
1591,4197.768
1592,2040.024
1593,1050.558
1594,604.613
1595,444.53
1596,1102.613
1597,1047.291
1598,1799.681
1599,7717.961
1600,1617.492
1601,531.105
1602,673.764
1603,484.169
1604,417.958
1605,849.529
1606,1403.177
1607,1764.18
1608,1553.35
1609,903.543
1610,830.58
1611,1644.172
1612,566.498
1613,3740.388
1614,633.036
1615,1440.203
1616,1186.466
1617,8747.284
1618,944.272
1619,3784.384
1620,950.261
1621,10445.253
1622,1251.697
1623,674.962
1624,2167.872
1625,853.776
1626,9847.936
1627,4347.397
1628,453.024
1629,696.416
1630,617.245
1631,1016.364
1632,2243.122
1633,12084.307
1634,2678.178
1635,901.256
1636,937.193
1637,512.048
1638,12832.885
1639,17502.953
1640,470.012
1641,672.458
1642,877.843
1643,699.9
1644,1162.834
1645,435.927
1646,636.847
1647,411.424
1648,884.595
1649,28993.863
1650,595.683
1651,1217.829
1652,412.622
1653,1149.984
1654,532.63
1655,490.268
1656,4126.548
1657,400.099
1658,5056.772
1659,1244.945
1660,1328.036
1661,1500.098
1662,1161.527
1663,546.787
1664,430.917
1665,1934.173
1666,5798.816
1667,2373.258
1668,16756.988
1669,418.285
1670,11721.234
1671,936.649
1672,14092.314
1673,469.468
1674,457.489
1675,2743.082
1676,899.841
1677,6558.176
1678,803.573
1679,9811.019
1680,650.786
1681,22388.316
1682,473.062
1683,486.565
1684,1513.819
1685,1065.804
1686,714.711
1687,26218.982
1688,465.656
1689,856.716
1690,2170.377
1691,8057.947
1692,2254.121
1693,976.615
1694,9775.626
1695,783.971
1696,11713.175
1697,16343.93
1698,8868.163
1699,1070.596
1700,660.37
1701,3117.698
1702,4362.861
1703,2078.357
1704,645.124
1705,419.918
1706,593.941
1707,949.826
1708,14645.417
1709,478.833
1710,849.093
1711,413.384
1712,3090.8
1713,967.032
1714,1017.453
1715,1356.35
1716,520.215
1717,1357.003
1718,535.244
1719,1053.934
1720,1488.119
1721,29878.24
1722,1051.43
1723,462.934
1724,602.762
1725,3811.609
1726,1421.145
1727,863.25
1728,1601.701
1729,691.951
1730,1385.97
1731,1324.115
1732,6918.417
1733,21576.357
1734,21851.439
1735,1473.526
1736,701.425
1737,477.635
1738,4208.114
1739,419.592
1740,476.002
1741,11387.455
1742,2529.638
1743,10473.022
1744,3202.64
1745,28730.107
1746,1466.23
1747,1194.742
1748,419.81
1749,890.04
1750,1493.346
1751,4374.404
1752,689.228
1753,400.861
1754,868.042
1755,7312.744
1756,829.382
1757,7121.407
1758,1188.099
1759,5078.116
1760,1001.444
1761,2147.617
1762,756.637
1763,973.13
1764,2177.129
1765,610.493
1766,847.787
1767,632.927
1768,734.639
1769,1050.232
1770,421.007
1771,526.858
1772,2391.226
1773,924.234
1774,682.694
1775,795.732
1776,530.888
1777,762.518
1778,6089.797
1779,1021.482
1780,534.046
1781,2372.06
1782,419.047
1783,1137.569
1784,4583.492
1785,7955.799
1786,1550.518
1787,6345.93
1788,2112.551
1789,12313.65
1790,909.097
1791,1094.227
1792,1734.559
1793,2723.045
1794,502.356
1795,910.404
1796,455.638
1797,3074.138
1798,413.384
1799,509.87
1800,2608.917
1801,1541.806
1802,2600.75
1803,443.005
1804,1506.305
1805,630.531
1806,1250.063
1807,5122.329
1808,8780.607
1809,711.988
1810,2031.638
1811,743.678
1812,1899.434
1813,679.536
1814,4991.54
1815,748.688
1816,2612.075
1817,462.172
1818,890.693
1819,2202.72
1820,651.44
1821,578.912
1822,788.872
1823,709.81
1824,565.518
1825,404.128
1826,491.901
1827,430.373
1828,828.185
1829,669.953
