 ,Area
603,4655.911
604,520.542
605,372.547
606,756.093
607,442.134
608,12201.918
609,22313.283
610,2477.366
611,1655.28
612,878.17
613,2502.413
614,1837.361
615,130.789
616,602.762
617,4966.493
618,1141.599
619,3282.137
620,266.914
621,7780.361
622,1198.118
623,947.975
624,1417.442
625,767.201
626,919.007
627,261.033
628,1015.057
629,1973.921
630,1061.666
631,2492.721
632,567.805
633,306.771
634,1760.369
635,2522.015
636,598.188
637,83670.592
638,1499.335
639,1160.221
640,1056.983
641,1774.526
642,603.306
643,403.366
644,3246.636
645,823.393
646,4384.532
647,2287.989
648,9192.14
649,31275.318
650,31430.282
651,1675.753
652,8862.609
653,2250.419
654,4717.548
655,7280.836
656,1882.445
657,123599.649
658,455.311
659,13118.639
660,1154.667
661,7349.225
662,468.161
663,2519.402
664,1764.071
665,40672.408
666,27889.943
667,8955.065
668,285670.836
669,137.65
670,299.366
671,618.116
672,215.186
673,755.222
674,1735.104
675,14942.931
676,2776.841
677,3426.321
678,4984.789
679,249.926
680,1066.022
681,1180.149
682,8259.303
683,2117.669
684,4794.431
685,1799.572
686,258.855
687,14341.15
688,259.291
689,2807.115
690,475.675
691,2362.586
692,389.862
693,8262.025
694,10856.241
695,487.219
696,1817.65
697,171.735
698,1029.867
699,2062.239
700,2600.859
701,856.172
702,268716.74
703,1044.896
704,118.592
705,258.855
706,2003.542
707,574.447
708,1228.174
709,3437.102
710,1141.708
711,120.661
712,4531.765
713,5951.385
714,22006.73
715,29362.271
716,16433.446
717,2772.812
718,1252.568
719,2244.647
720,1056.112
721,832.758
722,6044.821
723,1351.558
724,2830.856
725,16753.721
726,3308.273
727,1132.56
728,1841.935
729,2620.896
730,2160.467
731,1669.437
732,1109.8
733,3617.658
734,22708.699
735,957.013
736,681.387
737,302.524
738,120.226
739,771.992
740,1364.19
741,2360.843
742,240.451
743,1122.106
744,1833.658
745,228497.029
746,723.749
747,560.291
748,578.15
749,2349.626
750,1436.173
751,112.058
752,1614.225
753,1624.788
754,2598.463
755,1420.274
756,781.684
757,143.312
758,293.05
759,1189.841
760,8685.646
761,11407.493
762,547.549
763,271.161
764,63627.765
765,793.119
766,3241.626
767,531.868
768,188.288
769,400.099
770,951.459
771,10965.25
772,3320.579
773,500.287
774,684.328
775,730.501
776,439.52
777,372.111
778,846.806
779,1933.846
780,320.384
781,3420.44
782,1220.551
783,814.79
784,1156.518
785,30498.752
786,1600.068
787,72233.479
788,997.96
789,119537.243
790,531.868
791,727.452
792,16514.249
793,14524.102
794,177.071
795,534.046
796,2134.876
797,796.386
798,3313.391
799,52817.48
800,17213.605
801,38168.034
802,6322.298
803,812.285
804,526.967
805,419.918
806,3907.985
807,17869.292
808,1252.677
809,1415.373
810,611.582
811,29293.447
812,297.624
813,2311.294
814,2570.04
815,8425.266
816,556.588
817,1581.119
818,1595.494
819,1679.674
820,11927.817
821,4138.527
822,864.013
823,739.649
824,1291.99
825,2073.238
826,1196.702
827,259.4
828,1544.855
829,2015.848
830,632.927
831,1201.385
832,143.748
833,2493.483
834,696.415
835,7709.14
836,131367.921
837,856.063
838,801.831
839,3785.364
840,1537.123
841,71501.78
842,205.168
843,351.529
844,3820.321
845,505.732
846,74604.232
847,1043.698
848,1007.87
849,1064.606
850,20041.738
851,1488.119
852,59963.934
853,1546.271
854,701.752
855,12788.345
856,4895.708
857,419.374
858,587.407
859,662.874
860,757.508
861,705.672
862,960.498
863,3730.805
864,6616.002
865,3157.773
866,1528.956
867,288.585
868,388.555
869,57623.782
870,700.663
871,273.121
872,705.672
873,152616.054
874,1367.131
875,1620.432
876,17721.297
877,1203.998
878,8495.834
879,881.872
880,4397.6
881,5917.299
882,1036.292
883,1805.126
884,8053.808
885,1957.804
886,1126.462
887,1146.281
888,1573.823
889,740.084
890,5417.884
891,1403.503
892,739.213
893,822.522
894,1325.095
895,700.445
896,127.195
897,4461.415
898,998.286
899,1647.657
900,721.571
901,1422.67
902,999.593
903,4399.887
904,6009.102
905,1969.892
906,1742.182
907,26092.44
908,653.836
909,738.669
910,151601.106
911,4331.715
912,3408.026
913,1000.355
914,979.447
915,1337.183
916,250.361
917,38041.493
918,2744.716
919,34398.896
920,980.753
921,1762.111
922,117020.346
923,28862.856
924,619.314
925,2354.2
926,1058.617
927,581.962
928,1095.752
929,1067.002
930,1779.317
931,1264.438
932,924.779
933,2989.305
934,3102.343
935,3585.968
936,9248.115
937,64047.793
938,3825.984
939,4108.579
940,694.673
941,822.848
942,1549.647
943,698.267
944,1073.645
945,1506.74
946,1419.403
947,3255.348
948,564.538
949,373.418
950,654.925
951,803.682
952,1084.426
953,1828.976
954,15526.309
955,2594.651
956,1076.585
957,65867.185
958,5797.945
959,176.418
960,2654.873
961,3003.353
962,5622.071
963,1513.71
964,1510.661
965,110929.025
966,15748.791
967,9955.965
968,1624.57
969,11199.167
970,1389.782
971,1764.833
972,1785.524
973,1651.36
974,2291.365
975,797.584
976,2086.633
977,1118.73
978,669.953
979,1593.86
980,944.599
981,9918.285
982,27193.746
983,4061.426
984,205.603
985,55806.676
986,983.476
987,50171.428
988,17185.945
989,20187.555
990,133.403
991,7335.286
992,340.312
993,13698.313
994,1339.797
995,958.756
996,7341.82
997,2001.038
998,1581.664
999,718.631
1000,1075.496
1001,246.114
1002,162.043
1003,73617.598
1004,991.099
1005,23438.329
1006,727.561
1007,960.825
1008,3053.774
1009,2855.031
1010,69914.562
1011,2068.229
1012,925.214
1013,57119.357
1014,9161.648
1015,1659.2
1016,6700.181
1017,589.802
1018,764.696
1019,4750.327
1020,13671.197
1021,2202.176
1022,2163.081
1023,1508.483
1024,393.347
1025,5661.493
1026,941.767
1027,1338.272
1028,589.911
1029,520.869
1030,2050.151
1031,3456.159
1032,919.225
1033,24337.952
1034,11187.515
1035,9176.676
1036,2738.291
1037,1101.632
1038,8592.428
1039,380.823
1040,1039.559
1041,4021.459
1042,1807.958
1043,703.603
1044,1140.836
1045,2658.902
1046,16556.067
1047,1129.402
1048,43447.071
1049,215.186
1050,722.66
1051,11354.567
1052,5145.634
1053,900.167
1054,31119.917
1055,61026.253
1056,1574.041
1057,37745.611
1058,35684.352
1059,2277.97
1060,1989.167
1061,3748.338
1062,978.467
1063,2807.224
1064,2755.061
1065,30839.718
1066,2211.323
1067,202.772
1068,4761.435
1069,1366.913
1070,1396.86
1071,2547.389
1072,2548.042
1073,1112.087
1074,814.79
1075,322.344
1076,10850.034
1077,689.337
1078,598.079
1079,4893.966
1080,9386.418
1081,1321.066
1082,1263.24
1083,564.102
1084,7837.315
1085,308.405
1086,22757.704
1087,3042.993
1088,5450.554
1089,2487.712
1090,263.538
1091,1938.965
1092,6757.245
1093,6531.169
1094,166.073
1095,1208.463
1096,788.436
1097,2000.384
1098,882.09
1099,1684.139
1100,1277.833
1101,181.101
1102,1716.809
1103,1082.902
1104,876.427
1105,3464.327
1106,307.207
1107,3262.862
1108,388.555
1109,745.856
1110,1698.622
1111,1112.087
1112,626.393
1113,1572.625
1114,1057.964
1115,158.558
1116,130.68
1117,594.158
