 ,Area
312,447.035
313,9728.799
314,1163.052
315,868.26
316,44252.714
317,1030.739
318,6978.203
319,103703.839
320,510.197
321,13203.036
322,1477.12
323,3100.601
324,1728.134
325,1136.263
326,740.302
327,1842.261
328,762.191
329,6488.807
330,19094.091
331,18025.237
332,744.223
333,592.743
334,1507.829
335,628.026
336,6813.764
337,15191.659
338,670.28
339,580.655
340,452.806
341,3802.244
342,707.523
343,9694.06
344,503.88
345,544.609
346,504.534
347,5311.598
348,1789.445
349,5220.231
350,2507.531
351,3917.024
352,430.264
353,3426.103
354,511.068
355,837.332
356,2795.79
357,781.249
358,553.974
359,534.808
360,616.592
361,1154.122
362,2301.275
363,2033.816
364,855.41
365,8885.805
366,2856.229
367,890.149
368,629.987
369,1493.564
370,575.754
371,827.531
372,703.494
373,1186.683
374,4322.677
375,1070.596
376,850.4
377,3965.485
378,708.503
379,3163.872
380,703.821
381,2392.424
382,960.28
383,582.288
384,598.732
385,892
386,2681.445
387,1213.364
388,1201.603
389,76574.126
390,1820.917
391,2474.535
392,76117.835
393,1545.4
394,472.19
395,1093.683
396,733.006
397,709.592
398,3464.545
399,1476.357
400,3304.679
401,839.401
402,406.088
403,546.46
404,1828.213
405,524.571
406,1089.545
407,128552.097
408,9378.359
409,1787.485
410,3226.489
411,2733.826
412,1090.198
413,916.502
414,7020.13
415,833.956
416,548.203
417,506.712
418,493.97
419,931.748
420,13582.662
421,1882.99
422,691.951
423,706.434
424,585.229
425,6018.576
426,3257.308
427,4651.881
428,2659.12
429,765.458
430,1003.949
431,4595.036
432,5211.954
433,3969.405
434,136555.267
435,628.135
436,1195.722
437,567.369
438,1286.436
439,639.788
440,974.002
441,133927.51
442,779.724
443,4432.339
444,4137.438
445,104503.491
446,1104.137
447,663.31
448,534.699
449,682.259
450,1922.194
451,1311.918
452,970.408
453,471.537
454,437.125
455,34304.045
456,755.984
457,1156.845
458,921.185
459,1863.715
460,1532.441
461,7974.42
462,734.204
463,4779.512
464,1316.71
465,879.15
466,630.64
467,4539.388
468,1337.292
469,659.934
470,566.389
471,906.81
472,2063.111
473,2075.961
474,925.65
475,3128.479
476,1687.188
477,113761.734
478,653.509
479,2358.447
480,1945.499
481,556.37
482,5668.136
483,916.067
484,1543.113
485,405.326
486,650.024
487,2086.96
488,1562.933
489,471.428
490,2054.616
491,914.216
492,871.091
493,941.985
494,424.819
495,35338.16
496,1718.333
497,516.404
498,913.671
499,1404.266
500,1811.878
501,847.569
502,2485.751
503,513.572
504,24339.804
505,10103.524
506,95718.964
507,1060.033
508,4393.897
509,524.027
510,1229.372
511,493.426
512,151236.294
513,1051.103
514,1753.617
515,426.344
516,947.212
517,435.273
518,7324.941
519,1032.699
520,3590.76
521,4653.297
522,755.33
523,560.944
524,5686.105
525,484.605
526,526.64
527,1136.807
528,489.397
529,514.879
530,638.045
531,1046.093
532,952.113
533,1129.402
534,6983.322
535,769.487
536,410.771
537,3128.261
538,1390.762
539,966.27
540,1365.279
541,1148.568
542,764.696
543,920.314
544,414.038
545,752.499
546,4211.163
547,2102.423
548,1223.818
549,2767.258
550,2063.546
551,866.626
552,853.34
553,878.279
554,1050.667
555,704.801
556,797.91
557,400.316
558,2078.465
559,34597.748
560,2516.026
561,3009.234
562,1949.746
563,843.866
564,78375.985
565,79384.399
566,1089.327
567,5495.856
568,888.188
569,4002.402
570,1071.903
571,492.337
572,1011.028
573,1885.821
574,1133.431
575,432.115
576,2914.926
577,2066.595
578,622.69
579,77576.659
580,547.223
581,1033.788
582,1515.888
583,2625.035
584,436.253
585,2956.526
586,1036.401
587,761.756
588,13604.551
589,641.421
590,631.62
591,438.976
592,3058.783
593,1389.891
594,4966.493
595,1330.54
596,204575.406
597,1091.723
598,2836.736
599,545.48
600,708.612
601,19997.743
602,984.347
603,2334.489
604,3273.643
605,1072.556
606,525.878
607,176354.624
608,1334.134
609,4980.759
610,2007.898
611,1920.669
612,6479.223
613,3191.097
614,511.83
615,1840.955
616,2039.806
617,115999.738
618,643.49
619,572.052
620,2382.732
621,202267.597
622,1968.15
623,592.416
624,448.995
625,1620.868
626,894.069
627,2218.62
628,1128.531
629,1989.712
630,5153.257
631,1015.71
632,3046.369
633,2972.099
634,545.916
635,919.878
636,1637.312
637,1688.168
638,59762.47
639,1948.766
640,1058.29
641,3332.34
642,1244.618
643,545.916
644,2542.271
645,561.488
646,1111.433
647,2012.036
648,1210.75
649,6346.91
650,1762.764
651,765.785
652,1332.392
653,1087.584
654,1478.426
655,1655.607
656,11756.735
657,1780.842
658,1438.787
659,1136.698
660,1160.112
661,2737.637
662,690.208
663,532.521
664,972.695
665,7121.189
666,766.874
667,3746.378
668,727.125
669,1884.95
670,583.377
671,1928.837
672,756.093
673,1330.214
674,794.534
675,2482.92
676,722.552
677,5874.828
678,492.228
679,4026.795
680,974.328
681,2760.179
682,796.604
683,1114.374
684,466.963
685,843.431
686,975.526
687,1076.041
688,6341.138
689,622.908
690,866.517
691,2288.642
692,2196.404
693,3238.904
694,467.726
695,756.746
696,1117.75
697,640.114
698,926.521
699,3041.033
700,1147.588
701,1092.92
702,7616.684
703,2456.893
704,594.485
705,3696.719
706,411.86
707,709.484
708,920.423
709,449.975
710,199277.53
711,132885.554
712,655.469
713,1928.075
714,4800.53
715,1193.98
716,1201.167
717,1406.226
718,8969.331
719,1091.396
720,861.726
721,15090.491
722,1547.796
723,2100.572
724,1358.419
725,887.535
726,507.91
727,1414.175
728,1601.919
729,7289.875
730,947.539
731,2440.667
732,2497.295
733,2985.385
734,41050.509
735,6308.577
736,623.997
737,2122.025
738,1810.789
739,3820.43
740,1180.912
741,698.811
742,567.914
743,3374.158
744,622.799
745,1616.403
746,2828.024
747,972.804
748,3400.403
749,1722.689
750,1122.106
751,1551.281
752,10874.319
753,1162.072
754,583.051
755,2267.734
756,2168.852
757,606.791
758,923.145
759,1340.886
760,457.925
761,535.679
762,1169.913
763,1637.312
764,998.069
765,410.771
766,481.338
767,60424.691
768,669.191
769,534.263
770,42082.555
771,516.186
772,1220.007
773,634.887
774,1875.694
775,407.395
776,521.631
777,101989.753
778,1171.437
779,413.167
780,1019.957
781,1985.465
782,981.516
783,1896.058
784,635.758
785,1379.872
786,928.155
787,12693.493
788,1695.246
789,1726.501
790,506.712
791,761.102
792,2501.106
793,1644.172
794,4415.568
795,134574.267
796,3709.134
797,1254.746
798,1004.603
799,630.858
800,1613.245
801,2038.935
802,5233.19
803,603.197
804,2670.228
805,1266.943
806,1094.554
807,1517.63
808,1332.392
809,696.742
810,565.3
811,548.42
812,4868.919
813,1849.775
814,3137.845
815,6553.711
816,5385.105
817,2377.069
818,2762.249
819,1149.004
820,466.854
821,1783.891
822,692.495
823,1827.342
824,419.918
825,1445.321
826,49515.851
827,454.113
828,681.387
829,12780.069
830,67491.648
831,4387.908
832,3198.829
833,2769.98
834,1011.245
835,937.52
836,598.514
837,664.072
838,4149.308
839,721.789
840,12195.493
841,3580.305
842,625.739
843,2335.469
844,469.032
845,701.969
846,900.821
847,1640.47
848,1585.475
849,1060.033
850,5793.916
851,755.439
852,1820.59
853,1374.427
854,435.491
855,807.167
856,1406.988
857,705.128
858,3062.05
859,1855.656
860,4221.291
861,797.039
862,1114.7
863,9484.863
864,5034.012
865,830.254
866,1266.398
867,3076.207
868,662.657
869,1162.508
870,2299.315
871,1019.631
872,1206.83
873,1265.309
874,591
875,1917.511
876,6342.99
877,6337.98
878,1590.811
879,535.026
880,1448.043
881,792.356
882,1290.356
883,54707.332
884,1011.245
885,1344.479
886,1683.05
887,416.869
888,138231.238
889,826.007
890,862.488
891,1316.601
892,927.392
893,1204.216
894,995.782
895,574.774
896,5538.545
897,3472.168
898,1187.99
899,42751.745
900,5419.082
901,5453.603
902,2692.661
903,473.933
904,744.005
905,426.67
906,632.056
907,545.262
908,920.205
909,106625.952
910,460.429
911,1746.647
912,640.441
913,1270.319
914,543.847
915,810.869
916,1647.221
917,7279.856
918,577.279
919,139500.685
920,579.893
921,136797.242
922,3414.233
923,1016.146
924,1051.43
925,640.332
926,2364.001
927,1170.131
928,1398.058
929,1797.286
930,2832.816
931,73907.927
932,426.888
933,1988.078
934,1318.779
935,1230.243
936,1371.378
937,640.223
938,16904.874
939,582.724
940,3028.727
941,1680.545
942,1722.036
943,249160.918
944,1074.081
945,531.432
946,3344.864
947,2438.271
948,953.093
949,1466.883
950,1098.257
951,96159.573
952,472.735
953,554.846
954,1028.887
955,451.608
956,983.149
957,1780.406
958,2049.28
959,5940.495
960,2068.12
961,2226.461
962,1344.915
963,693.257
964,1332.5
965,4882.967
966,2486.732
967,207919.616
968,508.127
969,903.217
970,6140.871
971,435.491
972,413.384
973,1144.648
974,1110.453
975,582.833
976,738.342
977,2115.6
978,1118.403
979,401.188
980,1030.63
981,952.222
982,701.861
983,28428.89
984,1153.578
985,1660.943
986,518.146
987,1497.593
988,2404.73
989,454.549
990,24586.136
991,462.498
992,647.411
993,5378.898
994,194073.852
995,521.631
996,669.626
997,1469.388
998,1756.23
999,12278.257
1000,855.845
1001,434.184
1002,2239.637
1003,843.648
1004,3233.568
1005,432.66
1006,570.092
1007,1181.238
1008,1806.433
1009,1070.269
1010,730.501
1011,1019.522
1012,8242.206
1013,1199.534
1014,1465.576
1015,932.402
1016,892.218
1017,86364.671
1018,560.399
1019,1211.404
1020,2066.269
1021,3946.427
1022,1110.671
1023,2046.34
1024,457.162
1025,512.81
1026,66482.145
1027,401.623
1028,2823.341
1029,574.774
1030,2458.526
1031,546.787
1032,724.403
1033,670.171
1034,489.506
1035,724.185
1036,541.124
1037,5758.959
1038,657.212
1039,690.426
1040,1079.308
1041,46922.397
1042,635.105
1043,1107.949
1044,2036.975
1045,3597.185
1046,966.379
1047,515.859
1048,2386.979
1049,1067.22
1050,3479.464
1051,444.094
1052,1267.378
1053,2505.462
1054,5496.401
1055,1231.986
1056,1286.545
1057,3825.984
1058,6378.491
1059,1491.494
1060,2031.747
1061,1722.145
1062,487.436
1063,1015.384
1064,408.375
1065,2866.139
1066,1243.529
1067,642.946
1068,5678.7
1069,1393.811
1070,1930.144
1071,421.988
1072,864.23
1073,975.091
1074,568.785
1075,5670.096
1076,3775.672
1077,1962.16
1078,600.91
1079,438.867
1080,1397.623
1081,1065.042
1082,1737.064
1083,2590.404
1084,1613.789
1085,1038.47
1086,559.31
1087,975.526
1088,4672.355
1089,22762.278
1090,639.57
1091,1928.183
1092,1780.733
1093,10658.261
1094,1885.059
1095,1366.042
1096,3742.022
1097,4038.448
1098,4101.936
1099,678.229
1100,753.37
1101,1136.263
1102,11267.339
1103,476.546
1104,1363.101
1105,1428.006
1106,3027.311
1107,1354.498
1108,807.385
1109,1914.789
1110,2569.713
1111,404.781
1112,453.351
1113,2488.365
1114,416.543
1115,1942.558
1116,500.287
1117,568.458
1118,1112.522
1119,835.045
1120,653.945
1121,2496.75
1122,427.106
1123,5823.319
1124,453.569
1125,14414.222
1126,907.355
1127,3584.335
1128,81261.399
1129,3977.573
1130,1493.89
1131,1165.775
1132,3234.33
1133,930.224
1134,958.211
1135,5726.833
1136,717.869
1137,874.358
1138,594.812
1139,739.54
1140,700.009
1141,792.248
1142,656.667
1143,675.942
1144,4032.785
1145,448.777
1146,741.173
1147,1491.277
1148,946.886
1149,813.483
1150,651.113
1151,942.094
1152,608.098
1153,437.451
1154,1340.668
1155,7559.294
1156,1378.456
1157,552.123
1158,1518.066
1159,3205.363
1160,1880.921
1161,1755.468
1162,551.796
1163,961.151
1164,3844.932
1165,497.673
1166,1780.842
1167,1144.321
1168,741.5
1169,349585.124
1170,1824.293
1171,11947.964
1172,2243.449
1173,2599.879
1174,2008.334
1175,5047.188
1176,5946.485
1177,759.795
1178,11145.915
1179,837.659
1180,8991.111
1181,13809.936
1182,1618.254
1183,490.05
1184,3825.548
1185,1224.036
1186,28930.592
1187,6488.371
1188,2078.792
1189,109197.19
1190,1987.425
1191,533.61
1192,1272.932
1193,4691.521
1194,3147.428
1195,416.434
1196,821.977
1197,2696.909
1198,833.847
1199,2744.825
1200,443.876
1201,2132.371
1202,27909.219
1203,138065.165
1204,3271.356
1205,851.707
1206,580.001
1207,1358.854
1208,968.448
1209,838.639
1210,784.298
1211,12412.749
1212,501.376
1213,848.331
1214,491.792
1215,1634.262
1216,1363.973
1217,529.69
1218,2534.756
1219,1525.907
1220,3173.346
1221,634.56
1222,787.238
1223,1158.369
1224,46317.131
1225,62158.706
1226,2932.895
1227,791.594
1228,652.747
1229,1062.537
1230,417.523
1231,1285.238
1232,434.184
1233,1458.062
1234,4870.988
1235,464.132
1236,5482.68
1237,781.249
1238,1515.997
1239,1473.417
1240,410.335
1241,1941.143
1242,1606.057
1243,1628.055
1244,5315.845
1245,228610.29
1246,567.587
1247,1066.784
1248,118072.867
1249,5590.382
1250,900.603
1251,1004.494
1252,1513.274
1253,809.454
1254,654.598
1255,745.421
1256,4628.141
1257,1872.971
1258,491.03
1259,2144.132
1260,447.47
1261,609.187
1262,411.969
1263,20326.512
1264,105494.155
1265,1522.313
1266,607.444
1267,118189.281
1268,1807.958
1269,1152.815
1270,2194.553
1271,1693.831
1272,636.629
1273,1300.919
1274,643.49
1275,3207.541
1276,1394.029
1277,9390.992
1278,446.817
1279,403.366
1280,1134.738
1281,5367.137
1282,135902.738
1283,2992.681
1284,4559.861
1285,1102.068
1286,2799.71
1287,2068.773
1288,1576.981
1289,2292.781
1290,3790.265
1291,1223.383
1292,613.76
1293,581.635
1294,1008.523
1295,3630.399
1296,1232.312
1297,4894.184
1298,1077.239
1299,688.139
1300,680.952
1301,670.715
1302,2788.385
1303,1963.903
1304,37206.993
1305,1314.859
1306,4521.31
1307,929.353
1308,1080.288
1309,4307.431
1310,461.627
1311,3885.334
1312,2168.526
1313,5722.26
1314,1976.535
1315,1898.563
1316,736.164
1317,2148.27
1318,4927.616
1319,668.428
1320,2743.409
1321,1195.178
1322,936.213
1323,5864.265
1324,552.341
1325,731.046
1326,4538.952
1327,820.67
1328,1286.218
1329,870.111
1330,5667.918
1331,2015.412
1332,785.496
1333,634.343
1334,552.776
1335,12516.966
1336,466.528
1337,405.108
1338,877.952
1339,2271.218
1340,824.7
1341,1656.478
1342,1377.585
1343,624.324
1344,652.093
1345,890.911
1346,820.67
1347,433.531
1348,166033.408
1349,2978.306
1350,127434.238
1351,84809.906
1352,891.238
1353,1864.259
1354,3565.604
1355,1013.097
1356,1359.834
1357,409.573
1358,1023.442
1359,821.433
1360,629.551
1361,915.522
1362,1691.108
1363,3010.649
1364,8823.514
1365,1848.578
1366,562.577
1367,2382.841
1368,1856.309
1369,2146.31
1370,2656.507
1371,5589.946
1372,841.47
1373,9651.698
1374,594.05
1375,5111.331
1376,616.483
1377,511.394
1378,1120.581
1379,2704.423
1380,1594.296
1381,879.368
1382,1950.29
1383,814.572
1384,5475.383
1385,1967.605
1386,2523.213
1387,4885.036
1388,773.081
1389,127136.07
1390,555.172
1391,666.904
1392,2450.141
1393,3756.397
1394,2466.476
1395,534.59
1396,708.721
1397,2992.245
1398,411.098
1399,750.212
1400,3691.928
1401,1519.591
1402,9146.402
1403,814.136
1404,1047.945
1405,1783.238
1406,1640.687
1407,1784.98
1408,7883.053
1409,7208.853
1410,433.531
1411,430.264
1412,7513.229
1413,944.272
1414,925.106
1415,491.575
1416,2041.766
1417,989.465
1418,462.825
1419,775.368
1420,826.551
1421,1015.384
1422,1466.774
1423,3435.468
1424,9200.743
1425,109834.037
1426,828.62
1427,1166.319
1428,180099.804
1429,1565.438
1430,492.664
1431,427.541
1432,3057.368
1433,982.169
1434,4546.575
1435,4437.675
1436,1161.963
1437,2758.219
1438,974.111
1439,732.135
1440,2591.384
1441,2024.451
1442,3718.717
1443,908.879
1444,718.196
1445,430.155
1446,2292.454
1447,705.89
1448,472.19
1449,1186.357
1450,1881.465
1451,582.288
1452,442.352
1453,6832.931
1454,1914.462
1455,1115.572
1456,568.567
1457,584.793
1458,1688.821
1459,576.081
1460,1842.261
1461,4648.832
1462,2521.58
1463,1511.532
1464,1729.005
1465,1293.405
1466,1603.988
1467,3042.122
1468,937.085
1469,812.939
1470,26587.391
1471,2146.31
1472,1555.201
1473,5854.355
1474,756.964
1475,2056.141
1476,2125.619
1477,714.275
1478,692.822
1479,1226.432
1480,1130.491
1481,2104.166
1482,2789.256
1483,443.876
1484,456.4
1485,640.005
1486,2630.48
1487,502.465
1488,1117.423
1489,611.038
1490,1812.096
1491,1465.25
1492,2090.444
1493,890.584
1494,567.151
1495,935.996
1496,1191.802
1497,2829.44
1498,7674.183
1499,846.915
1500,536.441
1501,1923.283
1502,4644.258
1503,2027.5
1504,474.151
1505,2359.21
1506,1550.3
1507,607.444
1508,4338.14
1509,1280.12
1510,2685.147
1511,6766.066
1512,808.691
1513,6744.068
1514,860.31
1515,8679.548
1516,1273.694
1517,1538.757
1518,70834.987
1519,5723.24
1520,484.278
1521,668.646
1522,2218.62
1523,558.657
1524,3189.681
1525,106963.651
1526,14821.181
1527,1194.197
1528,674.527
1529,1642.648
1530,513.137
1531,6768.135
1532,1118.512
1533,6611.537
1534,1729.005
1535,617.136
1536,565.518
1537,517.602
1538,887.208
1539,909.642
1540,708.286
1541,926.63
1542,4528.171
1543,1443.687
1544,1849.558
1545,446.926
1546,1122.432
1547,98464.551
1548,1429.095
1549,1325.204
1550,1460.131
1551,513.137
1552,1588.089
1553,1590.267
1554,7251.651
1555,3647.497
1556,583.377
1557,400.97
1558,577.388
1559,18926.167
1560,990.446
1561,5229.705
1562,1787.485
1563,2302.908
1564,2916.015
1565,1132.451
1566,550.49
1567,6130.526
1568,7513.882
1569,574.883
1570,458.033
1571,1179.06
1572,2758.873
1573,673.22
1574,2716.728
1575,2426.619
1576,1754.597
1577,458.251
1578,1755.904
1579,800.633
1580,3546.22
1581,228277.927
1582,1299.939
1583,2105.146
1584,1523.075
1585,2978.415
1586,1699.711
1587,1206.176
1588,1495.415
1589,85777.918
1590,2774.663
1591,705.672
1592,1682.614
1593,1554.874
1594,696.851
1595,3234.221
1596,1229.372
1597,8543.205
1598,491.575
1599,177727.635
1600,1226.759
1601,8055.333
1602,419.156
1603,2109.938
1604,1195.069
1605,2995.295
1606,2649.973
1607,3588.582
1608,1122.65
1609,1143.559
1610,481.12
1611,11044.965
1612,1160.003
1613,832.214
1614,414.365
1615,2953.586
1616,584.902
1617,1144.648
1618,2701.265
1619,88871.658
1620,786.476
1621,1069.616
1622,655.578
1623,1705.047
1624,783.644
1625,2361.714
1626,2146.201
1627,448.777
1628,659.063
1629,1570.447
1630,3334.518
1631,674.2
1632,1484.634
1633,1761.349
1634,965.943
1635,1493.999
1636,13051.121
1637,7319.278
1638,236059.703
1639,2528.876
1640,3337.785
1641,500.396
1642,986.198
1643,1072.447
1644,14251.525
1645,1409.384
1646,470.666
1647,57255.374
1648,9884.962
1649,1911.086
1650,593.832
1651,1609.978
1652,2323.382
1653,428.522
1654,832.976
1655,691.188
1656,551.905
1657,1173.615
1658,1587.98
1659,1979.802
1660,2570.693
1661,3034.607
1662,2794.374
1663,1961.071
1664,660.914
1665,6251.949
1666,23040.736
1667,2098.721
1668,1879.178
1669,1558.577
1670,1552.805
1671,684.654
1672,898.534
1673,8170.005
1674,2527.242
1675,2150.666
1676,447.252
1677,1025.511
1678,677.031
1679,3401.165
1680,5172.859
1681,2944.874
1682,1371.487
1683,1420.818
1684,4906.49
1685,456.727
1686,1602.681
1687,2564.704
1688,1828.867
1689,632.491
1690,2605.541
1691,1246.252
1692,837.114
1693,1154.34
1694,1916.749
1695,3145.141
1696,1479.842
1697,174463.466
1698,3578.127
1699,9452.738
1700,918.245
1701,1509.681
1702,1239.391
1703,65789.432
1704,2582.781
1705,1491.821
1706,1014.295
1707,2076.179
1708,114073.188
1709,863.577
1710,980.971
1711,835.263
1712,1421.581
1713,2293.979
1714,5246.258
1715,1384.119
1716,962.24
1717,1039.995
1718,2940.953
1719,1246.034
1720,2355.289
1721,723.858
1722,105506.025
1723,1448.043
1724,3318.728
1725,1039.777
1726,428.522
1727,4044.546
1728,2167.328
1729,940.787
1730,842.124
1731,1422.887
1732,5224.369
1733,2299.315
1734,496.584
1735,1546.271
1736,414.473
1737,6798.192
1738,1420.274
1739,1490.623
1740,1420.818
1741,1148.895
1742,1478.644
1743,2094.909
1744,105124.33
1745,1043.48
1746,2766.822
1747,1728.243
1748,1914.353
1749,556.043
1750,1252.241
1751,1183.852
1752,13884.206
1753,2728.707
1754,704.91
1755,4663.316
1756,584.575
1757,873.487
1758,170386.359
1759,1159.785
1760,4114.678
1761,1374.209
1762,883.832
1763,2969.812
1764,699.356
1765,1175.793
1766,1960.2
1767,1068.418
1768,1235.035
1769,420.79
1770,688.793
1771,568.24
1772,1665.19
1773,1684.574
1774,1278.704
1775,2007.463
1776,821.759
1777,756.311
1778,1513.601
1779,410.226
1780,449.648
1781,153534.41
1782,642.728
1783,1201.929
1784,7632.692
1785,762.191
1786,632.382
1787,711.553
1788,2497.839
1789,2296.374
1790,952.113
1791,689.664
1792,739.758
1793,429.828
1794,2599.879
1795,1603.988
1796,11851.805
1797,817.839
1798,68501.368
1799,1213.037
1800,1712.235
1801,13291.245
1802,1277.07
1803,4810.222
1804,697.613
1805,2003.107
1806,76610.063
1807,1965.754
1808,707.088
1809,108026.515
1810,1482.891
1811,731.59
1812,598.514
1813,414.473
1814,1790.098
1815,659.172
1816,709.266
1817,1973.05
1818,612.454
1819,624.65
1820,508.345
1821,516.404
1822,417.632
1823,443.55
1824,1367.24
1825,866.517
1826,475.349
1827,476.873
1828,527.947
1829,1037.817
1830,3874.553
1831,413.929
1832,3842.972
1833,2096.543
1834,1152.815
1835,3078.494
1836,476.002
1837,5224.478
1838,405.653
1839,431.789
1840,752.717
1841,476.982
1842,4771.345
1843,1704.176
1844,995.999
1845,890.802
1846,1333.154
1847,924.888
1848,3383.087
1849,646.866
1850,1227.085
1851,2642.023
1852,634.887
1853,409.682
1854,439.303
1855,1452.944
1856,1103.593
1857,1166.646
1858,646.43
1859,744.876
1860,831.125
1861,1485.723
1862,1097.821
1863,1381.505
1864,776.893
1865,855.736
1866,3441.458
1867,1264.111
1868,646.975
1869,155974.533
1870,1656.369
1871,478.289
1872,1189.297
1873,1029.976
1874,7521.179
1875,904.632
1876,2500.671
1877,6256.632
1878,478.507
1879,1026.165
1880,19519.454
1881,1516.977
1882,3148.844
1883,899.296
1884,2315.541
1885,745.638
1886,3204.056
1887,1212.928
1888,1498.9
1889,830.363
1890,815.225
1891,522.72
1892,8481.568
1893,714.711
1894,693.366
1895,1967.823
1896,1445.321
1897,730.719
1898,1773.328
1899,976.615
1900,9429.542
1901,1114.809
1902,2860.803
1903,5640.258
1904,3526.073
1905,1971.961
1906,2048.082
1907,975.308
1908,857.37
1909,1074.299
1910,15373.958
1911,453.242
1912,815.77
1913,541.56
1914,662.003
1915,5153.584
1916,1817.432
1917,1309.74
1918,541.995
1919,1304.186
1920,478.289
1921,99880.359
1922,518.146
1923,5581.561
1924,1512.621
1925,140944.699
1926,826.115
1927,5322.052
1928,7584.558
1929,1253.766
1930,758.162
1931,9949.213
1932,815.77
1933,526.749
1934,1701.018
1935,1167.735
1936,1607.037
1937,1910.324
1938,2848.933
1939,1074.843
1940,1746.865
1941,1181.565
1942,7153.75
1943,1964.992
1944,1221.858
1945,2412.244
1946,63064.318
1947,2562.308
1948,651.658
1949,2223.194
1950,1326.293
1951,641.966
1952,1507.067
1953,10618.621
1954,539.382
1955,598.732
1956,1202.909
1957,1997.335
1958,2093.058
1959,721.245
1960,2793.503
1961,960.28
1962,1049.034
1963,204044.083
1964,1642.648
1965,50425.928
1966,6706.933
1967,51689.931
