 ,Area
1334,1675.1
1335,1715.937
1336,962.023
1337,1089.871
1338,334.214
1339,1951.706
1340,661.023
1341,1988.078
1342,2236.697
1343,501.376
1344,1245.925
1345,3731.785
1346,509.543
1347,48698.882
1348,2452.755
1349,563.34
1350,80841.806
1351,1847.488
1352,3184.236
1353,943.183
1354,564.32
1355,3049.745
1356,3379.712
1357,582.397
1358,795.406
1359,825.789
1360,400.643
1361,1034.114
1362,477.309
1363,2278.95
1364,573.794
1365,15529.576
1366,18034.385
1367,673.982
1368,2045.687
1369,87491.022
1370,792.139
1371,903.979
1372,590.674
1373,588.931
1374,1781.06
1375,1974.03
1376,261.796
1377,278.784
1378,1794.128
1379,648.282
1380,1426.808
1381,10468.884
1382,547.223
1383,3262.208
1384,244.154
1385,1432.906
1386,417.849
1387,21213.829
1388,2006.7
1389,739.54
1390,573.576
1391,287.932
1392,3285.513
1393,1339.47
1394,162.043
1395,9638.521
1396,1151.073
1397,1247.667
1398,957.34
1399,18066.946
1400,20955.409
1401,560.291
1402,850.182
1403,1050.667
1404,698.158
1405,1129.946
1406,263.538
1407,1706.572
1408,1425.61
1409,972.804
1410,567.587
1411,12261.378
1412,514.117
1413,1363.21
1414,1790.207
1415,1197.138
1416,879.259
1417,735.837
1418,64964.077
1419,340.312
1420,456.073
1421,340.312
1422,1504.998
1423,417.196
1424,573.25
1425,526.967
1426,493.535
1427,555.935
1428,865.973
1429,785.278
1430,959.518
1431,1244.836
1432,13016.817
1433,399.99
1434,386.268
1435,597.099
1436,6491.856
1437,427.106
1438,12494.968
1439,419.918
1440,925.214
1441,299.257
1442,44222.221
1443,1571.1
1444,405.653
1445,1406.117
1446,587.624
1447,675.616
1448,2192.81
1449,2437.291
1450,185.348
1451,2606.957
1452,616.047
1453,573.25
1454,804.771
1455,10910.473
1456,607.226
1457,31612.69
1458,1844.439
1459,1912.066
1460,3446.358
1461,539.6
1462,589.911
1463,23264.634
1464,554.954
1465,5895.41
1466,647.302
1467,4033.112
1468,633.145
1469,1194.415
1470,1769.516
1471,1540.064
1472,648.717
1473,701.752
1474,1514.037
1475,40965.24
1476,618.988
1477,1188.752
1478,2507.749
1479,603.742
1480,497.346
1481,772.319
1482,904.741
1483,834.61
1484,730.066
1485,381.586
1486,570.636
1487,1645.37
1488,1004.711
1489,813.265
1490,680.189
1491,1464.814
1492,1678.585
