Slice,Count,Total Area,Average Size,%Area,Perim.
01h_A2_260623_Simple Segmentation,8,50,6.250,0.032,9.851
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,5,34,6.800,0.162,10.720
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,36,242,6.722,0.066,9.526
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,61,321,5.262,0.095,7.833
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,9,43,4.778,0.042,6.833
01h_A2_260623_Simple Segmentation,3,8,2.667,0.025,5.105
01h_A2_260623_Simple Segmentation,2,14,7.000,0.041,11.899
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,7,19,2.714,0.265,5.218
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,3,30,10.000,0.050,12.957
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,15,105,7.000,0.047,9.409
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,16,90,5.625,0.063,7.791
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,5,28,5.600,0.091,8.671
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,19,89,4.684,0.155,7.428
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,69,403,5.841,0.101,8.771
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,2,13,6.500,0.023,9.485
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,5,13,2.600,0.012,5.491
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,3,16,5.333,0.203,7.266
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,13,29,2.231,0.685,4.487
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,17,71,4.176,0.045,7.304
01h_A2_260623_Simple Segmentation,9,42,4.667,0.027,7.462
01h_A2_260623_Simple Segmentation,15,111,7.400,0.045,9.448
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,3,12,4.000,0.008,7.462
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,9,60,6.667,0.102,9.255
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
01h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
