Slice,Count,Total Area,Average Size,%Area,Perim.
17h_A2_260623_Simple Segmentation,385,2052,5.330,1.322,7.970
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,52,277,5.327,1.318,7.624
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,1588,7102,4.472,1.948,7.116
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,1404,6367,4.535,1.884,7.105
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,327,1802,5.511,1.747,7.953
17h_A2_260623_Simple Segmentation,28,110,3.929,0.343,6.232
17h_A2_260623_Simple Segmentation,88,517,5.875,1.499,8.410
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,13,59,4.538,0.824,7.087
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
17h_A2_260623_Simple Segmentation,0,0,NaN,0.000,NaN
