Slice,Count,Total Area,Average Size,%Area,Perim.
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,4864,39659,8.154,2.548,9.951
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,9,95,10.556,1.254,12.382
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,28878,209971,7.271,4.798,9.152
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,260,1891,7.273,0.809,10.318
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,126,976,7.746,1.340,9.532
14h_A1_300623_Simple Segmentation,123,1080,8.780,1.104,10.515
14h_A1_300623_Simple Segmentation,6458,51168,7.923,2.478,9.842
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,138,1105,8.007,1.913,9.974
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,170,1323,7.782,1.433,9.868
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,18,163,9.056,1.537,10.602
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A1_300623_Simple Segmentation,0,0,NaN,0.000,NaN
