Slice,Count,Total Area,Average Size,%Area,Perim.
14h_A2_250623_Simple Segmentation,72,438,6.083,1.330,8.795
14h_A2_250623_Simple Segmentation,44,400,9.091,1.501,10.899
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,32,245,7.656,1.437,9.804
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,185,1217,6.578,1.371,8.802
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,9152,62334,6.811,4.466,9.038
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,178,1315,7.388,1.747,9.496
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,101,757,7.495,1.536,9.409
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,2,4,2.000,0.041,4.243
14h_A2_250623_Simple Segmentation,4290,29788,6.944,3.640,9.157
14h_A2_250623_Simple Segmentation,2,2,1.000,0.010,2.828
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
14h_A2_250623_Simple Segmentation,0,0,NaN,0.000,NaN
